GuideBox_sm_id,Rovi_sm_id,projectx_id_rovi,projectx_id_GuideBox,Dev_GuideBox_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_GuideBox_id_present,variant_present,Comment,Result of mapping series
45568,5289319773,11286203,11286203,,,,,,Pass,Pass
45570,5038034730,11178517,11178517,,,,,,Pass,Pass
45571,5038034734,11178478,11178478,,,,,,Pass,Pass
45575,1921454406,9990951,9990951,,,,,,Pass,Pass
45580,5199958661,11239275,11239275,,,,,,Pass,Pass
45588,5151178940,11216571,11216571,,,,,,Pass,Pass
45600,5313389972,11294144,11294144,,,,,,Pass,Pass
45602,4010720408,10517561,10517561,,,,,,Pass,Pass
45621,1988799247,10071788,10071788,,,,,,Pass,Pass
45654,952680933,8556834,8556834,,,,,,Pass,Pass
45661,5452680682,11352298,11352298,,,,,,Pass,Pass
45676,5407897123,11336064,11336064,,,,,,Pass,Pass
45701,5243059760,11265539,11265539,,,,,,Pass,Pass
45709,781334940,8538545,8538545,,,,,,Pass,Pass
45719,1931802470,10000935,10000935,,,,,,Pass,Pass
45726,3644798845,10423222,10423222,,,,,,Pass,Pass
45734,1995583032,10075021,10075021,,,,,,Pass,Pass
45744,4431124206,10884896,10884896,,,,,,Pass,Pass
45746,3467234764,10349164,10349164,,,,,,Pass,Pass
45752,4620434949,10981205,10981205,,,,,,Pass,Pass
45761,4844405202,3967343,3967343,,,,,,Pass,Pass
45770,5345567475,11311224,11311224,,,,,,Pass,Pass
45800,1530735,2963734,2963734,,,,,,Pass,Pass
45815,4498045762,10968321,10968321,,,,,,Pass,Pass
45817,1253941320,9104734,9104734,,,,,,Pass,Pass
45818,4653223285,3908108,3908108,,,,,,Pass,Pass
45820,11970361,5870383,5870383,,,,,,Pass,Pass
45836,14036964,6820747,6820747,,,,,,Pass,Pass
45854,5376203500,11320988,11320988,,,,,,Pass,Pass
45856,5355716983,11311980,11311980,,,,,,Pass,Pass
45894,5391527173,3932455,3932455,,,,,,Pass,Pass
45904,5341514702,11305572,11305572,,,,,,Pass,Pass
45912,5368651433,11341012,11341012,,,,,,Pass,Pass
45914,1779643,5167381,5167381,,,,,,Pass,Pass
45915,5444672883,11350103,11350103,,,,,,Pass,Pass
45920,1489034188,9581765,9581765,,,,,,Pass,Pass
45923,5480479155,11373374,11373374,,,,,,Pass,Pass
45932,5384314922,11325056,11325056,,,,,,Pass,Pass
45939,1036598481,8846811,8846811,,,,,,Pass,Pass
45941,5376205970,11347317,11347317,,,,,,Pass,Pass
45958,5407897123,[11336064],[11336064],,,,,,Pass,Pass
45959,5381404716,11322255,11322255,,,,,,Pass,Pass
45963,5376205974,5201252,5201252,,,,,,Pass,Pass
45987,5277169110,11281165,11281165,,,,,,Pass,Pass
46000,5024595654,11171284,11171284,,,,,,Pass,Pass
46009,4979829296,11151928,11151928,,,,,,Pass,Pass
46012,734875,4567849,4567849,,,,,,Pass,Pass
46020,5204148097,11318612,10419400,"[{'10419400': 'rovi_id:3619355773,Map_reason:not found in projectx'}, {'source_id': '46020,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0.3888888889,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":1.0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""release_year_diff"":1,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":1,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:10419400"",""id_2"":""guidebox:SM-46020"",""score"":4.4688888889}'}]","[{'11318612': 'rovi_id:5204148097,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
46023,5382861557,11330849,11330849,,,,,,Pass,Pass
46029,5396239100,3961553,3961553,,,,,,Pass,Pass
46030,5130651204,11208357,11208357,,,,,,Pass,Pass
46034,5463293422,11356299,11356299,,,,,,Pass,Pass
46045,6085660145,11568610,11568610,,,,,,Pass,Pass
46051,385254,4157095,4157095,,,,,,Pass,Pass
46062,12138453,3724440,3724440,,,,,,Pass,Pass
46103,5272271544,11278460,11278460,,,,,,Pass,Pass
46105,5207607654,11256343,11256343,,,,,,Pass,Pass
46116,66439123,7732039,7732039,,,,,,Pass,Pass
46124,4313960452,10821246,10821246,,,,,,Pass,Pass
46132,4997047540,11162504,11162504,,,,,,Pass,Pass
46162,5443688681,11349631,11349631,,,,,,Pass,Pass
46163,5463113264,11356581,11356581,,,,,,Pass,Pass
46164,5577753255,3978303,3978303,,,,,,Pass,Pass
46185,1997070038,10074349,10074349,,,,,,Pass,Pass
46200,5710794392,11446339,11446339,,,,,,Pass,Pass
46201,5206301787,11244250,11244250,,,,,,Pass,Pass
46208,2121066,5328394,14158012,"[{'source_id': '46208,Map_reason:new'}]","[{'5328394': 'rovi_id:2121066,Map_reason:not found in projectx'}]",,,False,Fail,Fail
46218,3984980677,10509949,10509949,,,,,,Pass,Pass
46219,5502067487,11367819,11367819,,,,,,Pass,Pass
21647,2376279,3215514,3215514,,,,,,Pass,Pass
18766,1100167484,8936285,14567616,"[{'source_id': '18766,Map_reason:new'}]","[{'8936285': 'rovi_id:1100167484,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.9545454545454546,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}]",,,False,Fail,Fail
46243,5550581980,11384776,11384776,,,,,,Pass,Pass
46249,1318742,4914239,13097447,"[{'source_id': '46249,Map_reason:new'}]","[{'4914239': 'rovi_id:1318742,Map_reason:not found in projectx'}]",,,False,Fail,Fail
45779,5538813022,3951066,3951066,,,,,,Pass,Pass
46299,2152615,3111593,3111593,,,,,,Pass,Pass
46300,1180547221,9013326,9013326,,,,,,Pass,Pass
46306,3757016635,[10338861],[10338861],,,,,,Pass,Pass
46297,3757016635,10338861,10338861,,,,,,Pass,Pass
45329,4720335407,11032388,11032388,,,,,,Pass,Pass
46319,2082505542,10088903,10088903,,,,,,Pass,Pass
46332,2424515,5447840,13096956,"[{'source_id': '46332,Map_reason:new'}]","[{'5447840': 'rovi_id:2424515,Map_reason:not found in projectx'}]",,,False,Fail,Fail
46335,953100565,9571629,9571629,,,,,,Pass,Pass
46336,1166307453,8997516,8997516,,,,,,Pass,Pass
46344,5501901336,11378710,11378710,,,,,,Pass,Pass
46345,5558420981,11388277,11388277,,,,,,Pass,Pass
46327,5714599081,11448384,11448384,,,,,,Pass,Pass
46326,5775474078,11479127,11479127,,,,,,Pass,Pass
46325,5775522648,11479141,11479141,,,,,,Pass,Pass
46324,3361848435,3986913,3986913,,,,,,Pass,Pass
46328,5775500985,11479111,11479111,,,,,,Pass,Pass
46384,19273773,7357770,14162522,"[{'source_id': '46384,Map_reason:{""color"":1.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":1.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":1.0,""season_count"":1.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":5.2}'}]","[{'7357770': 'rovi_id:19273773,Map_reason:not found in projectx'}]",,,False,Fail,Fail
46392,9017578,5498505,5498505,,,,,,Pass,Pass
46372,5435065425,11364155,11364155,,,,,,Pass,Pass
46314,5577655134,11397650,11397650,,,,,,Pass,Pass
46402,3943916489,10479443,10479443,,,,,,Pass,Pass
46373,4793655129,11053789,11053789,,,,,,Pass,Pass
46450,298986,4129462,4129462,,,,,,Pass,Pass
46347,3174235697,10138367,10138367,,,,,,Pass,Pass
46176,5107756437,3974260,3974260,,,,,,Pass,Pass
46458,1369969,4951705,4951705,,,,,,Pass,Pass
43218,3598782915,10402657,10402657,,,,,,Pass,Pass
42683,1477965821,3953852,3953852,,,,,,Pass,Pass
44769,4614917678,10979673,10979673,,,,,,Pass,Pass
46499,1573669,5055402,5055402,,,,,,Pass,Pass
46484,5107445946,11197925,11197925,,,,,,Pass,Pass
6098,1930683,5239562,5239562,,,,,,Pass,Pass
9014,2363894,5422716,5422716,,,,,,Pass,Pass
9850,8997162,2855316,2855316,,,,,,Pass,Pass
10511,351761,2978731,14799105,"[{'source_id': '10511,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":1.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":67.0,""release_year_missing"":0.0,""run_time_diff"":3540.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]","[{'2978731': 'rovi_id:351761,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8709677419354839,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":34,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
39189,17621140,7024069,7024069,,,,,,Pass,Pass
32556,6426555970,11673125,8766042,"[{'8766042': 'rovi_id:951611200,Map_reason:not found in projectx'}, {'source_id': '32556,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.8571428571,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.5,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":4.4871428571}'}]","[{'11673125': 'rovi_id:6426555970,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
36094,4058329256,[10548160],[3549394],"[{'3549394': 'rovi_id:19093338,Map_reason:not found in projectx'}, {'source_id': '20195,Map_reason:{""language"":1.0,""credits"":1.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]","[{'10548160': 'rovi_id:4058329256,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":32,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
36716,12620955,6476140,6476140,,,,,,Pass,Pass
34477,2221280,5370066,5370066,,,,,,Pass,Pass
37320,424770,4198936,13211896,"[{'source_id': '37320,Map_reason:new'}]","[{'4198936': 'rovi_id:424770,Map_reason:not found in projectx'}]",,,False,Fail,Fail
17357,16738994,6920509,6920509,,,,,,Pass,Pass
28319,1432625076,9330761,9330761,,,,,,Pass,Pass
46513,5483469006,11389005,11389005,,,,,,Pass,Pass
46516,19228213,7342330,7342330,,,,,,Pass,Pass
46001,5508054495,3977869,3977869,,,,,,Pass,Pass
45943,5337507564,3971633,3971633,,,,,,Pass,Pass
46577,4058486941,10548156,7227350,"[{'7227350': 'rovi_id:18820411,Map_reason:not found in projectx'}, {'source_id': '46577,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.4,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":2.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.4}'}]","[{'10548156': 'rovi_id:4058486941,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}]",True,,False,Fail,Fail
46561,16877168,11477809,11477809,,,,,,Pass,Pass
46573,1766248,5161975,5161975,,,,,,Pass,Pass
46567,4714968078,11022700,11022700,,,,,,Pass,Pass
46564,1101483,4747488,4747488,,,,,,Pass,Pass
46635,3214035729,11726986,13092274,"[{'source_id': '46635,Map_reason:{""color"":1.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":1.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":1.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":5.1}'}]","[{'11726986': 'rovi_id:3214035729,Map_reason:not found in projectx'}]",,,False,Fail,Fail
46642,1252641356,9101992,9101992,,,,,,Pass,Pass
46661,5227695524,11258447,11258447,,,,,,Pass,Pass
46676,303686911,7891607,7891607,,,,,,Pass,Pass
46679,6825744668,11787620,11787620,,,,,,Pass,Pass
46700,5620441568,11411230,11411230,,,,,,Pass,Pass
46707,5224543525,11255774,11255774,,,,,,Pass,Pass
46706,3516433489,10377049,10377049,,,,,,Pass,Pass
46705,5783210354,11482908,11482908,,,,,,Pass,Pass
46718,4548811630,10949825,10949825,,,,,,Pass,Pass
46710,5620438188,11411039,11411039,,,,,,Pass,Pass
46727,5642725941,11418188,11418188,,,,,,Pass,Pass
43714,4607821614,10976601,10976601,,,,,,Pass,Pass
46657,5579036631,11403394,11403394,,,,,,Pass,Pass
44502,5033826984,11174926,11174926,,,,,,Pass,Pass
45642,5219875272,11251460,11251460,,,,,,Pass,Pass
43789,1117971,3761604,3761604,,,,,,Pass,Pass
46730,5501555412,11366594,11366594,,,,,,Pass,Pass
46746,5672687774,11430573,11430573,,,,,,Pass,Pass
46767,2051614,5294517,5294517,,,,,,Pass,Pass
46769,5635215545,3959962,3959962,,,,,,Pass,Pass
46773,5649438191,11421890,11421890,,,,,,Pass,Pass
46772,5672737322,11430356,11430356,,,,,,Pass,Pass
46771,5672718332,11430542,11430542,,,,,,Pass,Pass
46796,5599782884,11401928,11401928,,,,,,Pass,Pass
46803,5815032393,11491763,11491763,,,,,,Pass,Pass
46808,66469218,3703035,3703035,,,,,,Pass,Pass
46817,5264683762,11285300,11285300,,,,,,Pass,Pass
46815,5568860124,11402133,11402133,,,,,,Pass,Pass
46836,4595486221,10971214,10971214,,,,,,Pass,Pass
46818,5815120012,11491735,11491735,,,,,,Pass,Pass
39180,1270279505,3525185,3525185,,,,,,Pass,Pass
46848,1267546,4884557,13089669,"[{'source_id': '46848,Map_reason:new'}]","[{'4884557': 'rovi_id:1267546,Map_reason:not found in projectx'}]",,,False,Fail,Fail
46852,5227695520,11258308,11258308,,,,,,Pass,Pass
46855,5815186520,11491732,11491732,,,,,,Pass,Pass
46853,5692065948,11438305,11438305,,,,,,Pass,Pass
46858,3469134318,11025430,11025430,,,,,,Pass,Pass
43629,3754444766,10444037,10444037,,,,,,Pass,Pass
46876,5342160114,4009650,4009650,,,,,,Pass,Pass
46889,5859663172,11504977,11504977,,,,,,Pass,Pass
46888,5280108393,11282467,11282467,,,,,,Pass,Pass
46885,6523335785,11704328,11704328,,,,,,Pass,Pass
46894,5608414601,11407385,11407385,,,,,,Pass,Pass
46893,5637745328,11417926,11417926,,,,,,Pass,Pass
46895,4547279204,10948411,10948411,,,,,,Pass,Pass
46892,5620855093,11418501,11418501,,,,,,Pass,Pass
46891,5642496222,11419497,11419497,,,,,,Pass,Pass
44689,5219914174,11251705,11251705,,,,,,Pass,Pass
46905,4324384007,10821579,10821579,,,,,,Pass,Pass
44455,5134616722,11209961,11209961,,,,,,Pass,Pass
44538,5510421581,11371209,11371209,,,,,,Pass,Pass
46651,5483504864,3961060,3961060,,,,,,Pass,Pass
46913,5628083311,11413692,11413692,,,,,,Pass,Pass
45386,5154536337,3942662,3942662,,,,,,Pass,Pass
46941,4190769123,10887198,10887198,,,,,,Pass,Pass
46948,21721265,3671401,3671401,,,,,,Pass,Pass
46936,5628064401,11391880,11391880,,,,,,Pass,Pass
46937,1225494,3051095,3051095,,,,,,Pass,Pass
46938,5627677252,11414033,11414033,,,,,,Pass,Pass
46928,5632216143,11414614,11414614,,,,,,Pass,Pass
46927,5391357774,11342951,11342951,,,,,,Pass,Pass
46926,5138294654,11211641,11211641,,,,,,Pass,Pass
16703,296749086,7853895,7853895,,,,,,Pass,Pass
46975,3192358901,10145396,10145396,,,,,,Pass,Pass
46311,5552124921,11385430,11385430,,,,,,Pass,Pass
46958,1463751770,9359956,9359956,,,,,,Pass,Pass
46959,1263373164,9124966,9124966,,,,,,Pass,Pass
34298,33398,4015898,4015898,,,,,,Pass,Pass
46984,6239480704,11612920,11612920,,,,,,Pass,Pass
46780,5676333776,11431931,11431931,,,,,,Pass,Pass
46971,5531868000,11377854,11377854,,,,,,Pass,Pass
27565,1244995629,9096870,9096870,,,,,,Pass,Pass
47005,5628087927,3975041,3975041,,,,,,Pass,Pass
46992,5874389625,11509919,11509919,,,,,,Pass,Pass
46991,1463788685,9360092,9360092,,,,,,Pass,Pass
23089,424952,4200710,4097913,"[{'4097913': 'rovi_id:260029,Map_reason:not found in projectx'}, {'source_id': '23089,Map_reason:{""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""levenshtein_titles"":0.7777777778,""cosine_titles"":0.8885233166,""partial_titles"":1.0}'}]","[{'4200710': 'rovi_id:424952,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
27190,11883645,3446874,3446874,,,,,,Pass,Pass
47014,1107213716,8944653,8944653,,,,,,Pass,Pass
27189,820235908,3431693,3431693,,,,,,Pass,Pass
46776,5602619617,11404209,11404209,,,,,,Pass,Pass
47048,5627272600,3993100,3993100,,,,,,Pass,Pass
47068,4821006318,11069003,11069003,,,,,,Pass,Pass
46970,5682025328,3972896,3972896,,,,,,Pass,Pass
44875,4563630438,10956941,10956941,,,,,,Pass,Pass
47079,5642795939,11427046,11427046,,,,,,Pass,Pass
46688,5732430569,11463398,11463398,,,,,,Pass,Pass
46879,5609903532,11408155,11408155,,,,,,Pass,Pass
47095,5679578327,11434001,11434001,,,,,,Pass,Pass
47093,5710849571,11446919,11446919,,,,,,Pass,Pass
46728,5637745332,3966237,3966237,,,,,,Pass,Pass
47136,5633842005,11416152,11416152,,,,,,Pass,Pass
47109,1897985019,9945058,9945058,,,,,,Pass,Pass
46880,5581112615,3952151,3952151,,,,,,Pass,Pass
47161,4521204055,10936960,10936960,,,,,,Pass,Pass
45380,3958611399,10489061,10489061,,,,,,Pass,Pass
47099,3521233372,10372127,10372127,,,,,,Pass,Pass
47217,5631401277,4001741,4001741,,,,,,Pass,Pass
47228,5679600070,11434094,11434094,,,,,,Pass,Pass
47227,440233034,8118874,8118874,,,,,,Pass,Pass
47225,5756233732,11474529,11474529,,,,,,Pass,Pass
45717,5710212067,6301476,6301476,,,,,,Pass,Pass
47252,4814617592,11058930,11058930,,,,,,Pass,Pass
47263,5871218304,11508463,11508463,,,,,,Pass,Pass
47277,5660646239,11442688,11442688,,,,,,Pass,Pass
47233,345253,4143624,4143624,,,,,,Pass,Pass
46877,5629925830,11415200,11415200,,,,,,Pass,Pass
45948,5623373231,11411654,11411654,,,,,,Pass,Pass
47038,5700066045,11443629,11443629,,,,,,Pass,Pass
45481,1547434387,9434749,9434749,,,,,,Pass,Pass
47285,5325030421,11321920,11321920,,,,,,Pass,Pass
47290,6978664826,12919337,12919337,,,,,,Pass,Pass
47280,220023,4050195,4050195,,,,,,Pass,Pass
47291,5714462572,3928122,3928122,,,,,,Pass,Pass
47307,223315,4055370,4055370,,,,,,Pass,Pass
46985,5647550476,11421502,11421502,,,,,,Pass,Pass
42479,4197941160,10761276,10761276,,,,,,Pass,Pass
47148,3953133009,3991620,3991620,,,,,,Pass,Pass
47448,5871186821,11508403,11508403,,,,,,Pass,Pass
47447,5440195756,11357716,11357716,,,,,,Pass,Pass
47421,1762255509,9510784,9510784,,,,,,Pass,Pass
47420,4043665800,10544609,10544609,,,,,,Pass,Pass
47458,5689732451,11437821,11437821,,,,,,Pass,Pass
47297,5721688936,3987015,3987015,,,,,,Pass,Pass
47462,5718536966,11450945,11450945,,,,,,Pass,Pass
47464,559908141,8246642,8246642,,,,,,Pass,Pass
47470,5138666075,11211803,11211803,,,,,,Pass,Pass
47469,5827016174,11494647,11494647,,,,,,Pass,Pass
47467,4762327673,11040753,11040753,,,,,,Pass,Pass
43712,4835465601,11071787,11071787,,,,,,Pass,Pass
47503,5823763434,11495127,11495127,,,,,,Pass,Pass
47558,427672,4239974,4239974,,,,,,Pass,Pass
46744,5172545536,11225887,11225887,,,,,,Pass,Pass
47524,5742617006,11468066,11468066,,,,,,Pass,Pass
47412,4564024662,10957134,10957134,,,,,,Pass,Pass
53759,3945537900,6650583,6650583,,,,,,Pass,Pass
40770,671065,2843044,2843044,,,,,,Pass,Pass
47478,12470079,3273526,3273526,,,,,,Pass,Pass
47568,5827023496,11494587,11494587,,,,,,Pass,Pass
47597,5122460028,11203575,11203575,,,,,,Pass,Pass
47522,4797672865,11496031,11496031,,,,,,Pass,Pass
47633,361380259,3514585,3514585,,,,,,Pass,Pass
25267,12077877,6046774,6046774,,,,,,Pass,Pass
47640,242318,4082820,4082820,,,,,,Pass,Pass
47641,5524059916,11519839,11519839,,,,,,Pass,Pass
47621,5691814239,11443231,11443231,,,,,,Pass,Pass
44719,4027704213,3991969,3991969,,,,,,Pass,Pass
47013,5732461582,11463475,11463475,,,,,,Pass,Pass
47130,5605035625,3956799,3956799,,,,,,Pass,Pass
47572,5712358413,11447761,11447761,,,,,,Pass,Pass
47686,5789776784,11484725,11484725,,,,,,Pass,Pass
47689,3550468700,3890304,3890304,,,,,,Pass,Pass
47696,6641870902,11737125,11737125,,,,,,Pass,Pass
47701,1623533,3275028,3275028,,,,,,Pass,Pass
42444,337495001,3479344,14880738,"[{'source_id': '42444,Map_reason:new'}]","[{'3479344': 'rovi_id:337495001,Map_reason:not found in projectx'}]",,,False,Fail,Fail
47726,5523902176,11374352,11374352,,,,,,Pass,Pass
47741,947894681,3877849,3877849,,,,,,Pass,Pass
47720,5830165327,11495386,11495386,,,,,,Pass,Pass
47086,4329360323,10823356,14632259,"[{'source_id': '47086,Map_reason:{""color"":1.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":2575.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.2}'}]","[{'10823356': 'rovi_id:4329360323,Map_reason:not found in projectx'}]",,,False,Fail,Fail
47748,2471818,5465977,5465977,,,,,,Pass,Pass
19704,18073658,3676343,3676343,,,,,,Pass,Pass
47753,5109030184,11198201,11198201,,,,,,Pass,Pass
14518,383549453,3846022,3846022,,,,,,Pass,Pass
47790,5747771446,11469204,11469204,,,,,,Pass,Pass
47764,1504739079,9394846,9394846,,,,,,Pass,Pass
47769,1251889,4874720,4874720,,,,,,Pass,Pass
47781,18981326,7536893,7536893,,,,,,Pass,Pass
47796,5768382601,3989402,3989402,,,,,,Pass,Pass
47797,5837734855,3966564,3966564,,,,,,Pass,Pass
47798,1924000391,9991832,9991832,,,,,,Pass,Pass
47229,5799240703,3999931,3999931,,,,,,Pass,Pass
47127,3414156879,10322959,10322959,,,,,,Pass,Pass
47602,5272504586,11278893,11278893,,,,,,Pass,Pass
47839,427673,4240059,4240059,,,,,,Pass,Pass
47415,5871191018,11509066,11509066,,,,,,Pass,Pass
47868,6023108114,11558761,11558761,,,,,,Pass,Pass
47871,5893579352,11515725,11515725,,,,,,Pass,Pass
47870,5829967735,3999830,3999830,,,,,,Pass,Pass
45269,5870793682,11508300,11508300,,,,,,Pass,Pass
47828,3363472208,10315330,10315330,,,,,,Pass,Pass
47877,5750215202,11471899,11471899,,,,,,Pass,Pass
47875,5675956846,11432129,11432129,,,,,,Pass,Pass
47863,1886144721,9964382,9964382,,,,,,Pass,Pass
43716,4524138849,10938583,10938583,,,,,,Pass,Pass
46779,4261428462,10803357,10803357,,,,,,Pass,Pass
47928,547264,4418994,4418994,,,,,,Pass,Pass
47939,599058,4452923,4452923,,,,,,Pass,Pass
46021,4123968678,10931764,10931764,,,,,,Pass,Pass
47934,5801408541,11489938,11489938,,,,,,Pass,Pass
46747,4644655055,10991428,10991428,,,,,,Pass,Pass
46770,5823313368,11494322,11494322,,,,,,Pass,Pass
47959,5874563921,11509855,11509855,,,,,,Pass,Pass
47958,14579041,6850073,6850073,,,,,,Pass,Pass
47955,1682227707,9468783,9468783,,,,,,Pass,Pass
47953,633558302,8285023,8285023,,,,,,Pass,Pass
47952,996491721,8818311,8818311,,,,,,Pass,Pass
47951,4112850255,10580266,10580266,,,,,,Pass,Pass
47949,4190752945,10790448,10790448,,,,,,Pass,Pass
47948,5823283890,11495292,11495292,,,,,,Pass,Pass
47749,5757679054,3989780,3989780,,,,,,Pass,Pass
47969,5774979769,11483266,11483266,,,,,,Pass,Pass
15627,438295376,8116534,8116534,,,,,,Pass,Pass
27876,18052340,7113643,7113643,,,,,,Pass,Pass
47984,4774931917,10406751,10406751,,,,,,Pass,Pass
47983,5058582420,11185867,11185867,,,,,,Pass,Pass
26716,1254074476,9116556,9116556,,,,,,Pass,Pass
19745,371360107,8066310,8066310,,,,,,Pass,Pass
47895,2107928,5322465,5322465,,,,,,Pass,Pass
47910,12079011,6049242,6049242,,,,,,Pass,Pass
17517,19978168,3390142,3390142,,,,,,Pass,Pass
47911,1556879,5043622,5043622,,,,,,Pass,Pass
47913,600687570,10100937,10100937,,,,,,Pass,Pass
47914,363587,3662382,3662382,,,,,,Pass,Pass
47595,5798570981,[11487570],[11487570],,,,,,Pass,Pass
47940,4895231054,11120672,11120672,,,,,,Pass,Pass
47963,380242700,8085523,8085523,,,,,,Pass,Pass
47987,11940323,5826782,5826782,,,,,,Pass,Pass
