Hulu_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_Hulu,Dev_Hulu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Hulu_id_present,variant_present,Comment,Result of mapping
1220746,5298159570,Christmas in the Heartland,2017,338728,338728,,,,,,Pass,Pass
1220255,4816645468,The 60 Yard Line,2017,1040333,1040333,,,,,,Pass,Pass
1238869,5291238323,Almost Friends,2017,1039286,1039286,,,,,,Pass,Pass
1217452,4926484098,Charged: The Eduardo Garcia Story,2017,1040197,1040197,,,,,,Pass,Pass
1206426,4930108186,The Challenge ,2017,1032951,1052738,"[{'1032951': 'rovi_id:5692798935,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":8,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1206426,Map_reason:{""color"":0,""language"":0,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":5563,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:1052738"",""id_2"":""hulu:1206426"",""score"":2.9}'}]","[{'1032951': 'rovi_id:4930108186,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":14,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
1220256,320636944,The Two Faces of January,2014,[127450],Nil,,,,,,No ingestion of source_id,Fail
1221484,865745898,White Bird In A Blizzard,2014,128866,128866,,,,,,Pass,Pass
1220084,998214267,Honeymoon ,2014,855046,855046,,,,,,Pass,Pass
1222521,378928,Gunnin' For That #1 Spot,2008,562533,562533,,,,,,Pass,Pass
1210483,4933005475,Crash Pad,2017,166128,166128,,,,,,Pass,Pass
1209837,1426994607,The Wiggles: Rock and Roll Preschool,2015,890516,14402944,"[{'source_id': '1209837,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":811,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:14402944"",""id_2"":""hulu:1209837"",""score"":3.2}'}]","[{'890516': 'rovi_id:1426994607,Map_reason:not found in projectx'}]",,,FALSE,Fail,Fail
1216690,3158404262,Weiner,2016,965301,965301,,,,,,Pass,Pass
1209835,5706007744,The Wiggles: Taking Off!,2013,2568293,14402937,"[{'source_id': '1209835,Map_reason:{""color"":1.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":1.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.2}'}]","[{'2568293': 'rovi_id:5706007744,Map_reason:not found in projectx'}]",,,FALSE,Fail,Fail
1217926,4978219040,A Taxi Driver,2017,168731,168731,,,,,,Pass,Pass
1205049,4181601721,Polina,2017,163437,163437,,,,,,Pass,Pass
1228380,733916892,Pudsey the Dog: The Movie,2014,837774,837774,,,,,,Pass,Pass
1205748,5574295555,The Long Way Back: The Story of Todd Z-Man Zalkins,2017,2544665,12963291,"[{'source_id': '1205748,Map_reason:{""color"":1.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":7.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.2}'}]","[{'2544665': 'rovi_id:5574295555,Map_reason:not found in projectx'}]",,,FALSE,Fail,Fail
1198084,1050718982,The Rewrite,2015,137662,137662,,,,,,Pass,Pass
1312813,1046828099,Oh Lucy!,2018,1040476,1040476,,,,,,Pass,Pass
1228556,4743700702,The Square,2017,166097,166097,,,,,,Pass,Pass
1220257,4005086767,Along for the Ride,2016,1041308,1041308,,,,,,Pass,Pass
1205038,1253042519,In Country ,2014,871392,871392,,,,,,Pass,Pass
1205038,1253042519,In Country ,2014,871392,871392,,,,,,Pass,Pass
1205037,975098483,Dogs on the Inside,2014,853709,853709,,,,,,Pass,Pass
1205036,1402697662,Bite Size,2014,950408,950408,,,,,,Pass,Pass
1205034,467519292,Bending Steel,2013,814414,814414,,,,,,Pass,Pass
1205035,19095759,Advanced Style,2014,146712,146712,,,,,,Pass,Pass
1199094,3965396182,Heartland ,2017,1015028,1015028,,,,,,Pass,Pass
1220745,5345808129,Drinksgiving,2017,1040802,1040802,,,,,,Pass,Pass
1201741,861564175,Frank,2014,846481,846481,,,,,,Pass,Pass
1235570,4197264896,Bitter Harvest ,2017,1000274,1000274,,,,,,Pass,Pass
1255067,4608920005,Just Charlie,2018,1052553,1052553,,,,,,Pass,Pass
1198275,1073788802,Boy Meets Girl,2015,860312,12987866,"[{'source_id': '1198275,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""release_year_diff"":1,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":1,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12987866"",""id_2"":""hulu:1198275"",""score"":3.18}'}]","[{'860312': 'rovi_id:1073788802,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":126,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail
1198278,1249689020,The Circle,2014,162032,850959,"[{'162032': 'rovi_id:937352261,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":9,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '1198278,Map_reason:{""color"":0,""language"":0,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":11,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:850959"",""id_2"":""hulu:1198278"",""score"":2.9}'}]","[{'162032': 'rovi_id:1249689020,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":348,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
1198279,1188090992,Happy End?!,2015,983035,983035,,,,,,Pass,Pass
1198280,1058909891,Boys,2014,859174,14457818,"[{'859174': 'rovi_id:7271357049,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":11,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1198280,Map_reason:{""color"":0,""language"":0,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":6163,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:14457818"",""id_2"":""hulu:1198280"",""score"":2.9}'}]","[{'859174': 'rovi_id:1058909891,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":2,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
1198280,1058909891,Boys,2014,859174,14457818,"[{'859174': 'rovi_id:7271357049,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":11,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1198280,Map_reason:{""color"":0,""language"":0,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":6163,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:14457818"",""id_2"":""hulu:1198280"",""score"":2.9}'}]","[{'859174': 'rovi_id:1058909891,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":2,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
1198276,369333667,Five Dances,2013,808177,808177,,,,,,Pass,Pass
1213054,1220660978,Test ,2014,869455,869455,,,,,,Pass,Pass
1198277,22163963,I Am Divine,2014,877304,877304,,,,,,Pass,Pass
1198281,322058315,Free Fall ,2013,800774,818747,"[{'800774': 'rovi_id:538109975,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":112,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1198281,Map_reason:{""color"":0,""language"":0,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":67,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:818747"",""id_2"":""hulu:1198281"",""score"":2.9}'}]","[{'800774': 'rovi_id:322058315,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":783,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
1222326,4558659558,Tragedy Girls,2017,1014842,1014842,,,,,,Pass,Pass
1214557,2021048,The Benchwarmers,2006,72120,72120,,,,,,Pass,Pass
1271501,1216792373,Soul Of A Banquet,2014,44073,44073,,,,,,Pass,Pass
1205031,2397151,Wendy And Lucy,2008,115383,115383,,,,,,Pass,Pass
1205047,2414928,Polytechnique,2009,647517,647517,,,,,,Pass,Pass
1198282,1188090995,Eat With Me,2014,867558,867558,,,,,,Pass,Pass
1205046,837723910,Coherence,2014,845111,845111,,,,,,Pass,Pass
1205048,432365565,12 O'Clock Boys,2014,861122,861122,,,,,,Pass,Pass
1205042,2262567,The Diving Bell and the Butterfly,2007,75143,75143,,,,,,Pass,Pass
1190904,5345808119,Strad Style,2017,1040834,1040834,,,,,,Pass,Pass
1188219,1740078,A Very Cool Christmas ,2004,72098,14618469,"[{'source_id': '1188219,Map_reason:new'}]","[{'72098': 'rovi_id:1740078,Map_reason:not found in projectx'}]",,,FALSE,Fail,Fail
1193203,2086178,Home for the Holidays ,2005,1363714,27018,"[{'1363714': 'rovi_id:1906146,Map_reason:not found in projectx'}, {'source_id': '1193203,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":1867.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.2}'}]","[{'1363714': 'rovi_id:2086178,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
1188217,2093975,Home by Christmas ,2006,25329,14618468,"[{'source_id': '1188217,Map_reason:new'}]","[{'25329': 'rovi_id:2093975,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8333333333333334,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":196,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail
1402433,1906140,His and Her Christmas,2005,79196,79196,,,,,,Pass,Pass
1391872,1739842,Eve's Christmas,2004,24882,24882,,,,,,Pass,Pass
1188215,1906138,Deck the Halls ,2005,24869,14618467,"[{'source_id': '1188215,Map_reason:new'}]","[{'24869': 'rovi_id:1906138,Map_reason:not found in projectx'}]",,,FALSE,Fail,Fail
1193210,1824011141,I Am Alone,2017,1034027,14531723,"[{'source_id': '1193210,Map_reason:new'}]","[{'1034027': 'rovi_id:1824011141,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":15,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail
1188220,1911341,Chasing Christmas ,2005,24881,14618465,"[{'source_id': '1188220,Map_reason:new'}]","[{'24881': 'rovi_id:1911341,Map_reason:not found in projectx'}]",,,FALSE,Fail,Fail
1188218,1890124,Crazy for Christmas ,2005,38553,14618466,"[{'source_id': '1188218,Map_reason:new'}]","[{'38553': 'rovi_id:1890124,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":216,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail
1205043,1814862,Are We There Yet?,2005,1319758,1319758,,,,,,Pass,Pass
1205041,2173645,Are We Done Yet?,2007,73341,73341,,,,,,Pass,Pass
1205041,2173645,Are We Done Yet?,2007,73341,73341,,,,,,Pass,Pass
1216205,4374238894,Beach Rats,2018,1007349,1007349,,,,,,Pass,Pass
1205749,4374238906,Ingrid Goes West,2017,165192,165192,,,,,,Pass,Pass
1205044,4062021418,Afterimage,2017,1001570,1001570,,,,,,Pass,Pass
1195093,4099011123,Literally Right Before Aaron,2017,172914,172914,,,,,,Pass,Pass
1197660,1486475147,Night of the Living Dead: Resurrection,2012,894817,1017527,"[{'894817': 'rovi_id:331873770,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":6,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1197660,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":236,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:1017527"",""id_2"":""hulu:1197660"",""score"":3.2}'}]","[{'894817': 'rovi_id:1486475147,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.84,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":288,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
1197657,473835,Ironweed,1988,60284,60284,,,,,,Pass,Pass
1198391,18561357,Night of the Living Dead 3D,2006,71639,14531727,"[{'source_id': '1198391,Map_reason:new'}]","[{'71639': 'rovi_id:18561357,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":19,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail
1199507,4377820556,The Game Changer,2017,1038308,1038308,,,,,,Pass,Pass
1199507,4377820556,The Game Changer,2017,1038308,1038308,,,,,,Pass,Pass
1196857,2303506,Witless Protection,2008,644296,644296,,,,,,Pass,Pass
1206403,3625193065,My Best Friend,2016,48217,48217,,,,,,Pass,Pass
1226329,1555724,Sordid Lives,2000,623318,623318,,,,,,Pass,Pass
1214068,3643040718,A Date for Mad Mary,2017,1015248,1015248,,,,,,Pass,Pass
1214559,271134,Lucky ,2017,553053,1024866,"[{'553053': 'rovi_id:4906564331,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":122,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1214559,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":173.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.18}'}]","[{'553053': 'rovi_id:271134,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":272,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
1186490,4374238912,The Hero,2017,1008199,1008199,,,,,,Pass,Pass
1188983,4841550759,England Is Mine,2017,169039,169039,,,,,,Pass,Pass
1183782,5078484419,Boomtown,2017,1031284,1031284,,,,,,Pass,Pass
1188737,837948179,Jingle Bell Rocks!,2014,845118,845118,,,,,,Pass,Pass
1201605,4612876507,Julian Schnabel: A Private Portrait,2017,1020530,1020530,,,,,,Pass,Pass
1188108,4374239046,Legion of Brothers,2017,1010638,1010638,,,,,,Pass,Pass
1191603,1081851061,Ragnarok ,2014,860791,860791,,,,,,Pass,Pass
1185842,4374239050,Columbus,2017,1011388,1011388,,,,,,Pass,Pass
1193951,958352251,The Real Mary Poppins,2014,1898531,1898531,,,,,,Pass,Pass
1188216,2239602,An Accidental Christmas,2007,43161,43161,,,,,,Pass,Pass
1192117,1873630,Tiny Toon Adventures: How I Spent My Vacation,1992,6139,6139,,,,,,Pass,Pass
1178844,1421183722,Is This the Real World,2015,1029202,1029202,,,,,,Pass,Pass
1202121,4360642523,School Life,2017,1009138,1009138,,,,,,Pass,Pass
1170629,5107539043,Obey Giant,2017,479205,479205,,,,,,Pass,Pass
1170222,4062021458,Their Finest,2016,160254,160254,,,,,,Pass,Pass
1183430,835560440,Frontera,2014,[844955],Nil,,,,,,No ingestion of source_id,Fail
1190924,4062021432,The Limehouse Golem,2017,992267,992267,,,,,,Pass,Pass
1230737,4962802595,Living on Soul,2017,1043197,1043197,,,,,,Pass,Pass
1165567,1153179,The 13th Warrior,1999,73827,73827,,,,,,Pass,Pass
1172999,865745951,Whitey: United States of America V. James J Bulger,2014,868875,868875,,,,,,Pass,Pass
1172489,4978219032,A Life in Waves,2017,1031538,1031538,,,,,,Pass,Pass
1165553,1090683,Man of the House,1995,12259396,12259396,,,,,,Pass,Pass
1165560,422623,Kazaam,1996,49955,49955,,,,,,Pass,Pass
1172516,3424704816,Check It,2016,12979456,12979456,,,,,,Pass,Pass
1220258,4374239054,It Happened in L.A.,2017,1015980,1015980,,,,,,Pass,Pass
1198293,4981726451,Birthright: A War Story,2017,1029769,1029769,,,,,,Pass,Pass
1193209,4374239070,Lemon,2017,1015984,1015984,,,,,,Pass,Pass
1183426,2211096,Superbad,2007,72113,72113,,,,,,Pass,Pass
1226285,3987279376,Love Is Thicker Than Water,2017,1035078,1035078,,,,,,Pass,Pass
1197116,4698273348,Gilbert,2017,1028296,1028296,,,,,,Pass,Pass
1197116,4698273348,Gilbert,2017,1028296,1028296,,,,,,Pass,Pass
1167116,3590558696,Zero Days,2016,152911,152911,,,,,,Pass,Pass
1216211,4849767659,The Spearhead Effect,2017,1040325,1040325,,,,,,Pass,Pass
1179145,4654368106,Person to Person,2017,1016064,1016064,,,,,,Pass,Pass
1179145,4654368106,Person to Person,2017,1016064,1016064,,,,,,Pass,Pass
1158163,4134319420,This Beautiful Fantastic,2017,168358,168358,,,,,,Pass,Pass
1165577,1552776,The Quiet American,2002,79425,79425,,,,,,Pass,Pass
1165583,1658579,Shaolin Soccer,2001,68089,68089,,,,,,Pass,Pass
1165581,323758,Proof,2005,557787,80827,"[{'557787': 'rovi_id:1938769,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":76,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1165581,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":86,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:80827"",""id_2"":""hulu:1165581"",""score"":3.2}'}]","[{'557787': 'rovi_id:323758,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":720,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
1172543,4374238958,Whose Streets?,2017,1009295,1009295,,,,,,Pass,Pass
1146960,1600916,The Human Stain,2003,65657,65657,,,,,,Pass,Pass
1150846,4866475317,Random Tropical Paradise,2017,1025025,1025025,,,,,,Pass,Pass
1214556,3582195549,The Swan Princess: Princess Tomorrow Pirate Today,2016,19694,19694,,,,,,Pass,Pass
1213701,4498947451,Swan Princess: Royally Undercover,2017,20990,20990,,,,,,Pass,Pass
1146975,465871,Under Siege,1992,571687,571687,,,,,,Pass,Pass
1153931,6960664235,A Long Way Down,2014,[13508542],Nil,,,,,,No ingestion of source_id,Fail
1146141,8417422,The Disappearance of Alice Creed,2010,148688,148688,,,,,,Pass,Pass
1148943,3582195553,End of a Gun,2016,162919,162919,,,,,,Pass,Pass
1160892,4374239042,Rancher Farmer Fisherman,2017,1006779,1006779,,,,,,Pass,Pass
1160891,5178413280,Man-Eating Python,2017,2484458,12963308,"[{'source_id': '1160891,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1,""run_time"":1,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12963308"",""id_2"":""hulu:1160891"",""score"":3.3}'}]","[{'2484458': 'rovi_id:5178413280,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.9655172413793104,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}]",,,FALSE,Fail,Fail
1147701,4698273432,Pilgrimage,2017,1029986,1029986,,,,,,Pass,Pass
1170588,4062021328,Citizen Jane: Battle for the City,2017,1013466,1013466,,,,,,Pass,Pass
1154134,1023843485,Butterfly Girl,2013,856743,856743,,,,,,Pass,Pass
1148939,13944859,The Oogieloves in the Big Balloon Adventure,2012,142656,142656,,,,,,Pass,Pass
1165891,1016064483,The Swan Princess Christmas,2012,14216,14216,,,,,,Pass,Pass
1139603,4737893724,Pray for Rain,2017,1018969,1018969,,,,,,Pass,Pass
1154316,3424704852,Folk Hero & Funny Guy,2017,1017086,1017086,,,,,,Pass,Pass
1150795,1940913995,Colossal,2016,158863,158863,,,,,,Pass,Pass
1141263,3555348074,Beacon Point,2017,986938,986938,,,,,,Pass,Pass
1162574,4560143832,2:22,2017,12289921,12289921,,,,,,Pass,Pass
1197667,3140613554,Cruel and Unusual ,2017,1023586,1023586,,,,,,Pass,Pass
1149720,3430472851,Southwest of Salem: The Story of the San Antonio Four,2016,983431,983431,,,,,,Pass,Pass
1142073,3158404244,Kiki,2017,982326,982326,,,,,,Pass,Pass
